avg_ipt,bytes_in,bytes_out,dest_ip,dest_port,entropy,num_pkts_out,num_pkts_in,proto,src_ip,src_port,time_end,time_start,total_entropy,label,duration
0,0,0,786,827,0.0,1,0,6,786,47613,1655075393243279,1655075393243279,0.0,outlier,0.0
0,0,0,786,32500,0.0,1,0,6,786,47613,1655075393311851,1655075393311851,0.0,outlier,0.0
0,0,0,786,24823,0.0,1,0,6,786,47613,1655075395494153,1655075395494153,0.0,outlier,0.0
0,8,8,786,"",2.75,1,1,1,786,"",1655075393523019,1655075393522913,43.999996,outlier,1.06E-4
140.16666666666666,1359,745,786,22,6.96056,12,14,6,786,16393,165507540145373,1655075399680791,14645.019,outlier,1.772939
0,0,0,786,28619,0.0,1,0,6,786,47613,1655075406578807,1655075406578807,0.0,outlier,0.0
285,0,239,786,4200,5.806921,5,4,6,786,63338,1655075406089904,1655075405522203,1387.8542,outlier,0.567701
157,12,12,786,5900,2.886842,5,5,6,786,36110,1655075410021558,1655075409550545,69.28421,outlier,0.471013
0,0,0,786,31122,0.0,1,0,6,786,47613,1655075411928336,1655075411928336,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655075410039977,1655075410039911,47.999996,outlier,6.6E-5
0,0,0,786,10145,0.0,1,0,6,786,47613,1655075412042163,1655075412042163,0.0,outlier,0.0
0,0,0,786,47613,0.0,3,0,6,786,53170,1655075411928577,1655075410759332,0.0,outlier,1.169245
0,0,0,786,36590,0.0,1,0,6,786,47613,1655075411375395,1655075411375395,0.0,outlier,0.0
0,0,0,786,3425,0.0,1,0,6,786,47613,1655075411457521,1655075411457521,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655075410005261,165507541000516,47.999996,malicious,1.01E-4
0,8,8,786,"",2.75,1,1,1,786,"",1655075410316831,1655075410316737,43.999996,outlier,9.4E-5
0,0,0,786,37978,0.0,1,0,6,786,47613,1655075410758719,1655075410758719,0.0,outlier,0.0
0,0,0,786,47613,0.0,9,0,6,786,53170,1655075406579196,1655075380619667,0.0,outlier,25.95953
306.8659793814433,52813,19989,786,9200,31.573719,214,112,6,786,50414,1655075405506135,1655075375626483,2298630.0,benign,29.879652
297.72,55521,23460,786,9200,31.225264,121,71,6,786,50398,165507540553544,1655075375676901,2466202.5,benign,29.85854
42949973.2,56070,49008,786,9200,28.615103,175,81,6,786,50396,1655075405774928,1655075375728216,3006817.8,benign,30.046713
42949972.71,56309,64059,786,9200,27.002167,236,66,6,786,50422,1655075405796023,1655075375792007,3250196.8,benign,30.004017
0,0,0,786,45154,0.0,1,0,6,786,47613,165507539573059,165507539573059,0.0,outlier,0.0
42949962.59,60408,37459,786,9200,29.836899,213,55,6,786,50392,1655075405795954,1655075375833945,2920047.8,benign,29.96201
0,8,8,786,"",3.0,1,1,1,786,"",1655075395701294,1655075395701209,47.999996,malicious,8.5E-5
0,0,0,786,15371,0.0,1,0,6,786,47613,1655075398047776,1655075398047776,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",165507537666222,1655075376662126,47.999996,outlier,9.4E-5
334.39285714285717,38209,23232,786,9200,30.786003,6,196,6,786,50366,1655075392746275,1655075363768318,1891522.9,benign,28.977957
0,8,8,786,"",3.0,1,1,1,786,"",1655075385466987,1655075385466675,47.999996,malicious,3.12E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655075385966522,1655075385966432,47.999996,malicious,9.0E-5
42949964.24,59582,50088,786,9200,28.758768,171,73,6,786,50394,1655075405777029,1655075375708953,3153974.0,benign,30.068075
139.5,19,43,786,3389,3.678133,4,3,6,786,57255,1655075387948307,1655075387444406,228.04424,outlier,0.503901
148.5,12,12,786,5900,2.886842,5,5,6,786,55424,1655075392291654,1655075391845488,69.28421,outlier,0.446166
0,8,8,786,"",3.0,1,1,1,786,"",1655075390919754,1655075390919665,47.999996,malicious,8.9E-5
144.5,12,12,786,5900,2.886842,5,5,6,786,57118,1655075392886877,1655075392444427,69.28421,outlier,0.44245
284.48,61312,49378,786,9200,28.943659,111,87,6,786,50412,1655075405456522,1655075375606088,3203773.5,benign,29.850433
0,8,8,786,"",3.0,1,1,1,786,"",1655075394167236,1655075394167083,47.999996,outlier,1.53E-4
0,0,0,786,59959,0.0,1,0,6,786,47613,1655075376475499,1655075376475499,0.0,outlier,0.0
0,0,0,786,11016,0.0,1,0,6,786,47613,1655075380777471,1655075380777471,0.0,outlier,0.0
100.58333333333333,1359,745,786,22,6.934991,12,14,6,786,57756,1655075386116462,1655075384879455,14591.222,outlier,1.237007
0,0,0,786,40241,0.0,1,0,6,786,47613,1655075386522123,1655075386522123,0.0,outlier,0.0
327.5,343,693,786,5060,5.515836,1,1,17,786,55745,1655075362217438,1655075361561982,5714.4062,outlier,0.655456
148.5,12,12,786,5900,2.886842,5,5,6,786,35116,1655075356063142,1655075355616306,69.28421,outlier,0.446836
0,0,0,786,51114,0.0,1,0,6,786,47613,1655075356104579,1655075356104579,0.0,outlier,0.0
0,0,0,786,46800,0.0,1,0,6,786,47613,1655075363852308,1655075363852308,0.0,outlier,0.0
0,0,0,786,43602,0.0,1,0,6,786,47613,16550753648983,16550753648983,0.0,outlier,0.0
48806784.27272727,42476,3549,786,9200,32.248592,193,217,6,786,50396,1655075375428267,1655075345591664,1484241.5,benign,29.836603
48806786.875,42761,43795,786,9200,27.694822,105,64,6,786,50412,1655075375574427,165507534560362,2397153.0,benign,29.970806
47722191.31111111,44874,40582,786,9200,28.847305,152,29,6,786,50392,1655075375614783,1655075345619098,2465175.2,benign,29.995686
356.7261904761905,38195,5203,786,9200,32.074627,177,184,6,786,50422,1655075375611532,1655075345593141,1391974.6,benign,30.01839
51130916.666666664,38134,28197,786,9200,29.675444,90,212,6,786,50394,1655075375442642,1655075345611241,1968401.9,benign,29.831402
0,0,300,786,67,1.629833,1,0,17,786,68,1655075294744451,1655075294744451,488.95004,benign,0.0
47722190.93333333,45003,54379,786,9200,27.048002,39,90,6,786,50398,1655075306552206,1655075276611612,2688084.5,benign,29.940594
46684749.01086956,47192,15238,786,9200,31.55036,43,168,6,786,50396,1655075306299929,1655075276611587,1969689.0,benign,29.688341
46684749.51086956,47396,61639,786,9200,26.83639,52,169,6,786,50412,1655075306299799,1655075276568076,2926105.8,benign,29.731724
47197767.428571425,46044,291,786,9200,32.266735,245,80,6,786,50394,1655075306316077,1655075276611532,1495079.1,benign,29.704544
0,8,8,786,"",3.0,1,1,1,786,"",1655075295815191,1655075295815068,47.999996,malicious,1.23E-4
0,8,8,786,"",2.75,1,1,1,786,"",1655075380426044,1655075380425955,43.999996,malicious,8.9E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655075382041988,1655075382041867,47.999996,malicious,1.21E-4
0,0,0,786,8649,0.0,3,1,6,786,55179,1655075377487237,1655075377327271,0.0,outlier,0.159966
0,8,8,786,"",3.0,1,1,1,786,"",1655075374838987,1655075374838858,47.999996,outlier,1.29E-4
0,8,8,786,"",3.0,1,1,1,786,"",165507537541314,1655075375413076,47.999996,outlier,6.4E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655075379410797,165507537941071,47.999996,outlier,8.7E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655075385633517,165507538563342,47.999996,malicious,9.7E-5
0,0,0,786,18299,0.0,1,0,6,786,47613,1655075457136438,1655075457136438,0.0,outlier,0.0
8,0,82,786,52115,3.415478,6,6,6,786,53842,1655075457174509,1655075457141791,280.06918,outlier,0.032718
47722190.13333333,45104,22997,786,9200,30.09906,54,115,6,786,50396,165507546812478,1655075438285047,2049776.1,benign,29.839733
0,56,56,786,"",1.020244,1,1,1,786,"",1655075458026906,1655075458026823,114.267365,outlier,8.3E-5
0,0,0,786,50970,0.0,1,0,6,786,47613,1655075460655428,1655075460655428,0.0,outlier,0.0
0,56,56,786,"",1.020244,1,1,1,786,"",1655075458982471,1655075458982359,114.267365,outlier,1.12E-4
0,56,56,786,"",1.020244,1,1,1,786,"",1655075459148246,1655075459148173,114.267365,malicious,7.3E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655075459914895,1655075459914795,114.267365,outlier,1.0E-4
0,56,56,786,"",1.020244,1,1,1,786,"",1655075459976415,165507545997633,114.267365,malicious,8.5E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655075460721482,1655075460721398,114.267365,outlier,8.4E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655075460814958,1655075460814903,114.267365,malicious,5.5E-5
0,0,0,786,18333,0.0,1,0,6,786,47613,1655075517092198,1655075517092198,0.0,outlier,0.0
0,0,0,786,11866,0.0,1,0,6,786,47613,1655075517130987,1655075517130987,0.0,outlier,0.0
0,0,0,786,33751,0.0,1,0,6,786,47613,1655075518637843,1655075518637843,0.0,outlier,0.0
0,0,0,786,23062,0.0,1,0,6,786,47613,165507552074003,165507552074003,0.0,outlier,0.0
101.25,1359,745,786,22,6.915729,12,14,6,786,39480,1655075523985576,1655075522738041,14550.693,outlier,1.247535
0,0,0,786,23,0.0,2,1,6,786,4441,1655075522878068,1655075522763668,0.0,outlier,0.1144
0,8,8,786,"",3.0,1,1,1,786,"",1655075519958471,1655075519958327,47.999996,outlier,1.44E-4
0,8,8,786,"",3.0,1,1,1,786,"",165507552138499,1655075521384866,47.999996,malicious,1.24E-4
128,7,0,786,23,2.807355,4,2,6,786,39444,1655075523544011,1655075522954116,19.651487,outlier,0.589895
108.92307692307692,1767,2150,786,22,7.45366,10,12,6,786,45365,1655075532790253,1655075531315625,29195.988,outlier,1.474628
0,0,0,786,48206,0.0,1,0,6,786,47613,1655075532395827,1655075532395827,0.0,outlier,0.0
0,0,0,786,38798,0.0,1,0,6,786,47613,1655075533099368,1655075533099368,0.0,outlier,0.0
0,0,0,786,61726,0.0,1,0,6,786,47613,1655075535614372,1655075535614372,0.0,outlier,0.0
0,0,0,786,53148,0.0,1,0,6,786,47613,165507553649695,165507553649695,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655075535773172,1655075535773112,47.999996,outlier,6.0E-5
0,0,0,786,60011,0.0,1,0,6,786,47613,1655075539015978,1655075539015978,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655075538822963,1655075538822514,47.999996,malicious,4.49E-4
147.5,12,12,786,5900,2.886842,5,5,6,786,42054,1655075540789803,1655075540342038,69.28421,outlier,0.447765
0,0,0,786,60881,0.0,1,0,6,786,47613,165507552896839,165507552896839,0.0,outlier,0.0
0,0,0,786,8912,0.0,1,0,6,786,47613,1655075529223475,1655075529223475,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655075530059931,1655075530059832,47.999996,malicious,9.9E-5
147,12,12,786,5900,2.886842,5,5,6,786,42452,1655075502826958,1655075502387229,69.28421,outlier,0.439729
0,0,0,786,65111,0.0,1,0,6,786,47613,1655075504753465,1655075504753465,0.0,outlier,0.0
148.5,12,12,786,5900,2.886842,5,5,6,786,44332,1655075503432365,1655075502986067,69.28421,outlier,0.446298
58040498.27027027,26932,7778,786,9200,31.751049,138,159,6,786,50422,1655075537709128,1655075508060628,1102078.9,benign,29.6485
59652734.347222224,24761,36743,786,9200,26.644585,234,118,6,786,50412,1655075537730773,1655075508062403,1638748.5,benign,29.66837
0,0,0,786,29662,0.0,1,0,6,786,47613,1655075529297003,1655075529297003,0.0,outlier,0.0
329.1098901098901,46126,26589,786,9200,30.676975,23,171,6,786,50422,1655075238192526,1655075208195434,2230676.2,benign,29.997091
0,0,0,786,2718,0.0,1,0,6,786,47613,1655075228431174,1655075228431174,0.0,outlier,0.0
148,12,12,786,5900,2.886842,5,5,6,786,54356,1655075208795062,1655075208349581,69.28421,outlier,0.445481
149,12,12,786,5900,2.886842,5,5,6,786,55766,1655075209453485,1655075209004065,69.28421,outlier,0.44942
0,0,0,786,2832,0.0,1,0,6,786,47613,16550752106966,16550752106966,0.0,outlier,0.0
0,0,0,786,47613,0.0,1,0,6,786,48803,1655075210696973,1655075210696973,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655075209594056,1655075209593967,47.999996,outlier,8.9E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655075211252803,1655075211252711,47.999996,malicious,9.2E-5
0,8,8,786,"",2.75,1,1,1,786,"",1655075211350726,1655075211350629,43.999996,malicious,9.7E-5
0,0,0,786,48879,0.0,1,0,6,786,47613,1655075233230327,1655075233230327,0.0,outlier,0.0
5.5,48,48,786,123,4.573797,1,1,17,786,123,1655075233909892,1655075233898008,439.0845,outlier,0.011884
116.91666666666667,1767,2104,786,22,7.461889,10,13,6,786,26861,1655075235638462,1655075234177587,28884.97,outlier,1.460875
0,0,0,786,60768,0.0,1,0,6,786,47613,165507523811932,165507523811932,0.0,outlier,0.0
0,0,0,786,33419,0.0,1,0,6,786,47613,1655075232054809,1655075232054809,0.0,outlier,0.0
0,0,0,786,47760,0.0,2,18,6,786,47613,1655075215083123,1655075214485836,0.0,outlier,0.597287
0,8,8,786,"",3.0,1,1,1,786,"",1655075235502734,1655075235502633,47.999996,malicious,1.01E-4
0,0,0,786,2885,0.0,1,0,6,786,47613,1655075228431477,1655075228431477,0.0,outlier,0.0
0,0,0,786,13108,0.0,1,0,6,786,47613,1655075229502969,1655075229502969,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655075229780995,1655075229780888,47.999996,outlier,1.07E-4
0,8,8,786,"",3.0,1,1,1,786,"",165507523047234,1655075230472228,47.999996,outlier,1.12E-4
0,0,0,786,10701,0.0,1,0,6,786,47613,1655075235584976,1655075235584976,0.0,outlier,0.0
0,0,0,786,15946,0.0,1,0,6,786,47613,1655075240548635,1655075240548635,0.0,outlier,0.0
5,48,48,786,123,4.945544,1,1,17,786,123,16550752419085,1655075241898072,474.77225,outlier,0.010428
0,8,8,786,"",3.0,1,1,1,786,"",1655075241769133,1655075241769024,47.999996,malicious,1.09E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655075242436723,1655075242436149,47.999996,malicious,5.74E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655075240284348,1655075240284246,47.999996,malicious,1.02E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655075422178879,1655075422178775,47.999996,outlier,1.04E-4
0,56,56,786,"",1.020244,1,1,1,786,"",1655075425276143,1655075425276087,114.267365,malicious,5.6E-5
288.08,57111,65508,786,9200,27.533543,93,88,6,786,50396,1655075435757994,1655075405815524,3376135.5,benign,29.94247
154,12,12,786,5900,2.886842,5,5,6,786,52440,1655075429262823,1655075428804125,69.28421,outlier,0.458698
0,8,8,786,"",3.0,1,1,1,786,"",165507542701386,1655075427013806,47.999996,malicious,5.4E-5
0,0,0,786,40339,0.0,1,0,6,786,47613,165507542068329,165507542068329,0.0,outlier,0.0
294.93939393939394,55024,7996,786,9200,31.8929,96,94,6,786,50394,1655075435831496,1655075405826598,2009890.6,benign,30.004898
0,0,0,786,36862,0.0,1,0,6,786,47613,1655075428719337,1655075428719337,0.0,outlier,0.0
0,0,0,786,11194,0.0,1,0,6,786,47613,1655075429486238,1655075429486238,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655075428229263,1655075428229153,47.999996,outlier,1.1E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655075428463115,1655075428463031,47.999996,outlier,8.4E-5
0,0,0,786,15285,0.0,1,0,6,786,47613,1655075462953041,1655075462953041,0.0,outlier,0.0
0,0,0,786,62029,0.0,1,0,6,786,47613,1655075463508672,1655075463508672,0.0,outlier,0.0
0,56,56,786,"",1.020244,1,1,1,786,"",1655075463453713,1655075463453624,114.267365,malicious,8.9E-5
0,0,0,786,47613,0.0,16,0,6,786,18844,1655075473612985,1655075443722896,0.0,outlier,29.890089
151,12,12,786,5900,2.886842,5,5,6,786,55456,1655075469854273,1655075469396454,69.28421,outlier,0.457819
0,0,0,786,41286,0.0,1,0,6,786,47613,1655075472362904,1655075472362904,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655075470560044,1655075470559956,47.999996,malicious,8.8E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655075472144389,1655075472144297,114.267365,malicious,9.2E-5
0,0,0,786,20753,0.0,1,0,6,786,47613,165507546425675,165507546425675,0.0,outlier,0.0
155.5,12,12,786,5900,2.886842,5,5,6,786,46662,1655075465940916,1655075465472012,69.28421,outlier,0.468904
146.5,12,12,786,5900,2.886842,5,5,6,786,48442,1655075466523627,1655075466082958,69.28421,outlier,0.440669
0,0,0,786,51200,0.0,1,0,6,786,47613,1655075467906213,1655075467906213,0.0,outlier,0.0
141.16666666666666,1359,745,786,22,6.936854,12,14,6,786,62947,1655075469589443,1655075467805795,14595.142,outlier,1.783648
0,56,56,786,"",1.020244,1,1,1,786,"",1655075466550224,1655075466550157,114.267365,malicious,6.7E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655075468799261,1655075468799155,114.267365,malicious,1.06E-4
0,56,56,786,"",1.020244,1,1,1,786,"",1655075469025781,1655075469025706,114.267365,outlier,7.5E-5
51746946.55421687,37158,38220,786,9200,27.457737,115,61,6,786,50394,1655075467568212,1655075438285244,2069709.2,benign,29.282969
0,56,56,786,"",1.020244,1,1,1,786,"",1655075458011936,1655075458011876,114.267365,outlier,6.0E-5
0,0,0,786,64158,0.0,1,0,6,786,47613,1655075461562034,1655075461562034,0.0,outlier,0.0
0,56,56,786,"",1.020244,1,1,1,786,"",1655075465371746,1655075465371602,114.267365,malicious,1.44E-4
0,0,0,786,53509,0.0,1,0,6,786,47613,1655075469815488,1655075469815488,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655075470275724,1655075470275609,47.999996,outlier,1.15E-4
0,56,56,786,"",1.020244,1,1,1,786,"",165507547160558,1655075471605492,114.267365,outlier,8.8E-5
0,0,0,786,25994,0.0,1,0,6,786,47613,1655075437068314,1655075437068314,0.0,outlier,0.0
0,0,0,786,10139,0.0,1,0,6,786,47613,165507543839017,165507543839017,0.0,outlier,0.0
0,0,0,786,25204,0.0,1,0,6,786,47613,1655075440652478,1655075440652478,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655075441556944,1655075441556855,47.999996,malicious,8.9E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655075440698574,1655075440698471,114.267365,malicious,1.03E-4
0,0,0,786,3988,0.0,1,0,6,786,47613,1655075444094233,1655075444094233,0.0,outlier,0.0
0,56,56,786,"",1.020244,1,1,1,786,"",1655075442177984,1655075442177889,114.267365,malicious,9.5E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655075442242586,1655075442242541,114.267365,malicious,4.5E-5
4.5,48,48,786,123,4.906228,1,1,17,786,123,1655075450908001,1655075450898138,470.9979,outlier,0.009863
0,0,0,786,2006,0.0,1,0,6,786,47613,1655075451288141,1655075451288141,0.0,outlier,0.0
0,0,0,786,33296,0.0,1,0,6,786,47613,1655075451326587,1655075451326587,0.0,outlier,0.0
0,0,0,786,38459,0.0,1,0,6,786,47613,1655075451449503,1655075451449503,0.0,outlier,0.0
0,0,0,786,21640,0.0,1,0,6,786,47613,1655075453145353,1655075453145353,0.0,outlier,0.0
0,0,0,786,10763,0.0,1,0,6,786,47613,1655075455011883,1655075455011883,0.0,outlier,0.0
0,56,56,786,"",1.020244,1,1,1,786,"",165507544963242,1655075449632342,114.267365,outlier,7.8E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655075450176802,1655075450176672,47.999996,malicious,1.3E-4
0,8,8,786,"",3.0,1,1,1,786,"",165507545372545,1655075453725302,47.999996,outlier,1.48E-4
49367782.873563215,41458,56652,786,9200,26.024597,83,30,6,786,50414,1655075468123599,1655075438287838,2553273.2,benign,29.83576
28,19,43,786,3389,3.678133,4,3,6,786,60019,1655075459428089,1655075459361378,228.04424,outlier,0.066711
0,56,56,786,"",1.020244,1,1,1,786,"",1655075458804885,1655075458804808,114.267365,outlier,7.7E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655075459049502,1655075459049385,114.267365,outlier,1.17E-4
149.5,12,12,786,5900,2.886842,5,5,6,786,53576,1655075429897838,1655075429447949,69.28421,outlier,0.449889
5.5,48,48,786,123,4.460667,1,1,17,786,123,1655075429909739,1655075429898015,428.22406,outlier,0.011724
0,0,0,786,58261,0.0,1,0,6,786,47613,1655075431188815,1655075431188815,0.0,outlier,0.0
146,12,12,786,5900,2.886842,5,5,6,786,58738,1655075432134788,1655075431693433,69.28421,outlier,0.441355
0,0,0,786,18844,0.0,2,21,6,786,47613,1655075413342667,1655075413341879,0.0,outlier,7.88E-4
0,0,0,786,55179,0.0,6,0,6,786,8649,1655075433099787,1655075417724347,0.0,outlier,15.37544
0,8,8,786,"",3.0,1,1,1,786,"",1655075430553307,165507543055321,47.999996,outlier,9.7E-5
0,0,0,786,9829,0.0,1,0,6,786,47613,1655075432249922,1655075432249922,0.0,outlier,0.0
0,0,0,786,25710,0.0,1,0,6,786,47613,1655075432877016,1655075432877016,0.0,outlier,0.0
0,0,0,786,7609,0.0,1,0,6,786,47613,1655075433100327,1655075433100327,0.0,outlier,0.0
0,0,0,786,54610,0.0,1,0,6,786,47613,1655075449611327,1655075449611327,0.0,outlier,0.0
0,0,0,786,34345,0.0,1,0,6,786,47613,1655075449715257,1655075449715257,0.0,outlier,0.0
0,0,0,786,52115,0.0,2,1,6,786,11644,1655075454867489,1655075454843542,0.0,outlier,0.023947
0,0,0,786,29829,0.0,1,0,6,786,47613,1655075455053277,1655075455053277,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655075450050768,1655075450050645,47.999996,malicious,1.23E-4
0,8,8,786,"",3.0,1,1,1,786,"",165507545192226,1655075451922164,47.999996,outlier,9.6E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655075454672766,1655075454672639,47.999996,outlier,1.27E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655075454938585,1655075454938513,47.999996,outlier,7.2E-5
323.74074074074076,34801,36598,786,9200,28.126791,233,3,6,786,50412,1655075462117422,1655075435813578,2008224.8,benign,26.303844
318.6585365853659,35961,19528,786,9200,30.794662,43,240,6,786,50392,1655075462061874,1655075435858643,1708765.0,benign,26.203232
101.58333333333333,1359,745,786,22,6.941243,12,15,6,786,48616,1655075455845576,1655075454593863,14604.376,outlier,1.251713
0,0,0,786,52115,0.0,3,1,6,786,52902,1655075455978065,1655075454955205,0.0,outlier,1.02286
0,56,56,786,"",1.020244,1,1,1,786,"",1655075438189173,1655075438189085,114.267365,outlier,8.8E-5
0,8,8,786,"",2.75,1,1,1,786,"",1655075439393138,1655075439393075,43.999996,outlier,6.3E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655075440489749,1655075440489689,47.999996,malicious,6.0E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655075441340784,1655075441340714,114.267365,outlier,7.0E-5
0,0,0,786,32759,0.0,1,0,6,786,47613,1655075443722349,1655075443722349,0.0,outlier,0.0
0,0,0,786,60127,0.0,1,0,6,786,47613,1655075454599198,1655075454599198,0.0,outlier,0.0
